user_id,order_id,order_date,item_price,quantity,city,category,channel
18,1295,2024-01-16 23:00:00,5.63,1,Bogota,Electronics,Web
25,1016,2024-01-17 00:00:00,125.82,3,Bogota,Grocery,Web
54,1128,2024-01-17 01:00:00,74.32,4,Medellin,Beauty,Web
58,1216,2024-01-17 02:00:00,159.87,4,Medellin,Electronics,Web
67,1060,2024-01-17 03:00:00,23.13,5,Medellin,Electronics,App
104,1103,2024-01-17 04:00:00,119.7,3,Bogota,Fashion,App
174,1041,2024-01-17 05:00:00,98.79,3,Barranquilla,Grocery,App
24,1024,2024-01-17 06:00:00,130.25,1,Bogota,Fashion,Web
114,1038,2024-01-17 07:00:00,17.65,3,Medellin,Grocery,App
32,1290,2024-01-17 08:00:00,118.1,2,Cali,Home,App
175,1130,2024-01-17 09:00:00,114.49,1,Medellin,Fashion,App
86,1228,2024-01-17 10:00:00,114.33,2,Bogota,Fashion,Web
151,1107,2024-01-17 11:00:00,122.68,5,Medellin,Beauty,App
194,1171,2024-01-17 12:00:00,136.91,4,Cali,Fashion,App
127,1101,2024-01-17 13:00:00,161.97,5,Bogota,Grocery,Web
155,1011,2024-01-17 14:00:00,57.62,4,Bogota,Beauty,App
130,1274,2024-01-17 15:00:00,165.88,5,Bogota,Fashion,Web
17,1100,2024-01-17 16:00:00,102.16,3,Cali,Fashion,Web
104,1043,2024-01-17 17:00:00,20.03,2,Bogota,Home,Web
161,1016,2024-01-17 18:00:00,16.42,4,Barranquilla,Fashion,App
137,1056,2024-01-17 19:00:00,70.18,1,Medellin,Electronics,Web
43,1011,2024-01-17 20:00:00,158.05,2,Barranquilla,Beauty,Web
176,1079,2024-01-17 21:00:00,143.0,1,Barranquilla,Electronics,Web
39,1215,2024-01-17 22:00:00,158.78,2,Medellin,Beauty,Web
170,1263,2024-01-17 23:00:00,105.87,2,Bogota,Home,Web
26,1148,2024-01-18 00:00:00,90.84,5,Bogota,Fashion,App
99,1080,2024-01-18 01:00:00,33.75,4,Bogota,Fashion,App
50,1214,2024-01-18 02:00:00,69.0,4,Cali,Fashion,Web
153,1197,2024-01-18 03:00:00,89.63,2,Bogota,Beauty,Web
152,1199,2024-01-18 04:00:00,22.28,3,Bogota,Fashion,Web
13,1024,2024-01-18 05:00:00,48.02,3,Medellin,Electronics,App
60,1088,2024-01-18 06:00:00,121.65,1,Barranquilla,Fashion,Web
135,1267,2024-01-18 07:00:00,148.45,1,Bogota,Home,Web
57,1142,2024-01-18 08:00:00,199.68,5,Bogota,Electronics,Web
36,1058,2024-01-18 09:00:00,186.96,2,Bogota,Fashion,App
173,1025,2024-01-18 10:00:00,130.3,1,Barranquilla,Fashion,App
20,1046,2024-01-18 11:00:00,87.14,1,Medellin,Grocery,App
65,1287,2024-01-18 12:00:00,129.05,2,Bogota,Beauty,App
8,1265,2024-01-18 13:00:00,158.2,5,Bogota,Electronics,Web
144,1015,2024-01-18 14:00:00,28.08,1,Bogota,Grocery,Web
142,1198,2024-01-18 15:00:00,84.93,5,Bogota,Home,Web
115,1281,2024-01-18 16:00:00,168.76,4,Barranquilla,Beauty,Web
143,1085,2024-01-18 17:00:00,79.85,5,Cali,Electronics,Web
92,1249,2024-01-18 18:00:00,116.52,3,Medellin,Fashion,Web
98,1269,2024-01-18 19:00:00,119.62,3,Barranquilla,Electronics,Web
66,1116,2024-01-18 20:00:00,40.97,5,Bogota,Fashion,App
32,1006,2024-01-18 21:00:00,75.64,3,Cali,Beauty,App
191,1136,2024-01-18 22:00:00,70.23,4,Barranquilla,Fashion,App
86,1175,2024-01-18 23:00:00,10.11,2,Bogota,Home,App
51,1214,2024-01-19 00:00:00,9.72,3,Cali,Fashion,Web
153,1081,2024-01-19 01:00:00,167.18,3,Bogota,Home,App
186,1222,2024-01-19 02:00:00,58.25,5,Bogota,Beauty,Web
63,1102,2024-01-19 03:00:00,106.03,4,Bogota,Beauty,App
190,1272,2024-01-19 04:00:00,63.25,2,Medellin,Electronics,Web
125,1013,2024-01-19 05:00:00,188.43,5,Cali,Home,App
150,1158,2024-01-19 06:00:00,55.56,5,Barranquilla,Home,Web
58,1151,2024-01-19 07:00:00,88.78,4,Medellin,Grocery,Web
58,1107,2024-01-19 08:00:00,175.18,2,Barranquilla,Grocery,App
86,1187,2024-01-19 09:00:00,169.18,4,Cali,Grocery,Web
49,1097,2024-01-19 10:00:00,41.29,2,Bogota,Fashion,App
180,1130,2024-01-19 11:00:00,161.52,4,Medellin,Grocery,App
170,1292,2024-01-19 12:00:00,94.35,5,Bogota,Home,App
70,1170,2024-01-19 13:00:00,99.18,5,Cali,Fashion,App
15,1182,2024-01-19 14:00:00,31.03,1,Barranquilla,Beauty,App
54,1038,2024-01-19 15:00:00,20.72,3,Bogota,Electronics,Web
188,1014,2024-01-19 16:00:00,146.95,4,Cali,Grocery,App
101,1003,2024-01-19 17:00:00,101.81,1,Medellin,Beauty,App
8,1209,2024-01-19 18:00:00,90.19,3,Medellin,Home,App
53,1160,2024-01-19 19:00:00,147.25,4,Bogota,Electronics,Web
60,1015,2024-01-19 20:00:00,154.28,2,Bogota,Beauty,App
108,1107,2024-01-19 21:00:00,35.99,3,Bogota,Electronics,App
5,1226,2024-01-19 22:00:00,123.99,5,Bogota,Grocery,App
103,1169,2024-01-19 23:00:00,31.39,1,Bogota,Home,Web
196,1033,2024-01-20 00:00:00,151.52,3,Medellin,Electronics,Web
6,1250,2024-01-20 01:00:00,133.11,3,Bogota,Beauty,Web
109,1246,2024-01-20 02:00:00,191.54,5,Barranquilla,Grocery,App
116,1268,2024-01-20 03:00:00,18.45,4,Medellin,Grocery,App
94,1140,2024-01-20 04:00:00,16.13,2,Cali,Beauty,Web
47,1273,2024-01-20 05:00:00,60.03,5,Medellin,Beauty,Web
99,1095,2024-01-20 06:00:00,56.03,2,Medellin,Electronics,Web
55,1226,2024-01-20 07:00:00,53.16,4,Barranquilla,Fashion,Web
168,1038,2024-01-20 08:00:00,181.72,3,Bogota,Grocery,App
52,1028,2024-01-20 09:00:00,53.66,2,Bogota,Electronics,App
144,1244,2024-01-20 10:00:00,58.03,1,Cali,Beauty,Web
13,1235,2024-01-20 11:00:00,153.08,1,Bogota,Electronics,Web
114,1184,2024-01-20 12:00:00,92.7,5,Bogota,Beauty,Web
124,1271,2024-01-20 13:00:00,156.46,4,Bogota,Home,App
106,1235,2024-01-20 14:00:00,17.75,5,Bogota,Beauty,Web
158,1238,2024-01-20 15:00:00,100.08,5,Medellin,Beauty,Web
147,1265,2024-01-20 16:00:00,11.55,5,Bogota,Beauty,Web
145,1064,2024-01-20 17:00:00,17.22,1,Barranquilla,Fashion,App
120,1176,2024-01-20 18:00:00,181.76,1,Cali,Beauty,App
63,1002,2024-01-20 19:00:00,32.15,5,Cali,Grocery,App
19,1141,2024-01-20 20:00:00,108.82,1,Medellin,Grocery,Web
92,1157,2024-01-20 21:00:00,85.16,4,Barranquilla,Electronics,Web
58,1145,2024-01-20 22:00:00,72.73,5,Bogota,Fashion,Web
183,1292,2024-01-20 23:00:00,180.47,1,Barranquilla,Electronics,App
90,1152,2024-01-21 00:00:00,9.26,2,Cali,Grocery,Web
117,1192,2024-01-21 01:00:00,134.44,5,Cali,Grocery,Web
62,1072,2024-01-21 02:00:00,192.86,5,Medellin,Home,App
23,1139,2024-01-21 03:00:00,114.23,4,Bogota,Beauty,App
127,1186,2024-01-21 04:00:00,187.68,3,Medellin,Grocery,Web
137,1292,2024-01-21 05:00:00,15.19,3,Cali,Electronics,Web
140,1060,2024-01-21 06:00:00,86.66,4,Bogota,Electronics,Web
129,1197,2024-01-21 07:00:00,55.73,4,Cali,Beauty,App
58,1294,2024-01-21 08:00:00,147.51,4,Bogota,Beauty,App
122,1010,2024-01-21 09:00:00,196.35,3,Bogota,Home,Web
1,1061,2024-01-21 10:00:00,55.02,4,Bogota,Fashion,Web
34,1225,2024-01-21 11:00:00,132.56,1,Bogota,Electronics,App
96,1152,2024-01-21 12:00:00,43.63,5,Medellin,Beauty,App
126,1198,2024-01-21 13:00:00,115.24,5,Bogota,Electronics,Web
118,1051,2024-01-21 14:00:00,95.47,2,Barranquilla,Beauty,Web
48,1259,2024-01-21 15:00:00,194.54,2,Medellin,Grocery,Web
89,1058,2024-01-21 16:00:00,123.66,5,Bogota,Electronics,Web
117,1071,2024-01-21 17:00:00,73.15,1,Cali,Grocery,App
129,1147,2024-01-21 18:00:00,27.25,3,Barranquilla,Electronics,App
16,1062,2024-01-21 19:00:00,34.49,3,Cali,Fashion,App
189,1242,2024-01-21 20:00:00,48.94,1,Bogota,Home,Web
192,1106,2024-01-21 21:00:00,53.94,3,Barranquilla,Grocery,App
191,1225,2024-01-21 22:00:00,170.87,4,Cali,Beauty,Web
69,1217,2024-01-21 23:00:00,114.44,5,Bogota,Fashion,Web
22,1240,2024-01-22 00:00:00,107.06,5,Bogota,Electronics,Web
93,1258,2024-01-22 01:00:00,27.38,1,Medellin,Grocery,Web
195,1261,2024-01-22 02:00:00,172.73,3,Bogota,Electronics,App
76,1004,2024-01-22 03:00:00,145.95,2,Cali,Electronics,Web
154,1260,2024-01-22 04:00:00,18.2,2,Bogota,Electronics,Web
144,1053,2024-01-22 05:00:00,143.03,3,Barranquilla,Home,Web
179,1046,2024-01-22 06:00:00,110.99,2,Medellin,Home,Web
86,1214,2024-01-22 07:00:00,20.94,1,Bogota,Beauty,Web
185,1176,2024-01-22 08:00:00,94.37,1,Bogota,Grocery,Web
29,1008,2024-01-22 09:00:00,99.52,3,Medellin,Fashion,App
69,1098,2024-01-22 10:00:00,37.33,2,Cali,Fashion,Web
47,1019,2024-01-22 11:00:00,189.41,1,Cali,Fashion,Web
94,1240,2024-01-22 12:00:00,170.75,1,Bogota,Electronics,Web
190,1060,2024-01-22 13:00:00,135.46,4,Bogota,Home,App
197,1177,2024-01-22 14:00:00,95.15,4,Bogota,Grocery,Web
144,1061,2024-01-22 15:00:00,85.29,1,Cali,Electronics,Web
176,1144,2024-01-22 16:00:00,131.94,3,Bogota,Home,Web
85,1215,2024-01-22 17:00:00,111.36,5,Medellin,Home,Web
39,1002,2024-01-22 18:00:00,17.14,5,Medellin,Grocery,Web
100,1159,2024-01-22 19:00:00,104.94,1,Barranquilla,Grocery,App
33,1226,2024-01-22 20:00:00,162.25,1,Bogota,Grocery,App
101,1268,2024-01-22 21:00:00,94.55,1,Bogota,Electronics,Web
23,1119,2024-01-22 22:00:00,15.13,3,Cali,Beauty,App
10,1088,2024-01-22 23:00:00,158.32,4,Medellin,Grocery,App
69,1067,2024-01-23 00:00:00,44.27,1,Bogota,Beauty,Web
100,1097,2024-01-23 01:00:00,55.43,1,Barranquilla,Electronics,Web
34,1266,2024-01-23 02:00:00,37.12,2,Cali,Beauty,Web
180,1104,2024-01-23 03:00:00,69.39,3,Bogota,Fashion,Web
138,1122,2024-01-23 04:00:00,152.57,1,Bogota,Beauty,App
147,1028,2024-01-23 05:00:00,106.28,2,Medellin,Grocery,App
186,1136,2024-01-23 06:00:00,44.95,5,Cali,Electronics,App
96,1194,2024-01-23 07:00:00,176.18,1,Bogota,Grocery,App
1,1225,2024-01-23 08:00:00,176.52,1,Cali,Fashion,Web
69,1169,2024-01-23 09:00:00,174.76,2,Medellin,Grocery,Web
4,1008,2024-01-23 10:00:00,51.57,3,Bogota,Grocery,App
16,1039,2024-01-23 11:00:00,92.99,1,Cali,Grocery,Web
24,1024,2024-01-23 12:00:00,197.07,5,Barranquilla,Home,App
80,1260,2024-01-23 13:00:00,155.54,1,Bogota,Fashion,App
2,1225,2024-01-23 14:00:00,10.3,5,Bogota,Grocery,App
128,1123,2024-01-23 15:00:00,17.71,4,Medellin,Grocery,App
160,1037,2024-01-23 16:00:00,95.47,4,Barranquilla,Grocery,Web
84,1250,2024-01-23 17:00:00,182.3,5,Barranquilla,Electronics,App
152,1175,2024-01-23 18:00:00,110.05,3,Medellin,Home,App
140,1089,2024-01-23 19:00:00,102.07,1,Cali,Electronics,Web
178,1036,2024-01-23 20:00:00,25.57,1,Medellin,Home,App
163,1175,2024-01-23 21:00:00,133.07,4,Medellin,Grocery,Web
124,1283,2024-01-23 22:00:00,165.31,5,Bogota,Fashion,App
33,1080,2024-01-23 23:00:00,79.18,1,Bogota,Beauty,Web
161,1113,2024-01-24 00:00:00,156.24,1,Bogota,Beauty,Web
189,1039,2024-01-24 01:00:00,193.07,3,Medellin,Grocery,Web
179,1223,2024-01-24 02:00:00,44.73,2,Bogota,Electronics,App
171,1114,2024-01-24 03:00:00,107.05,4,Barranquilla,Fashion,Web
101,1185,2024-01-24 04:00:00,60.99,4,Bogota,Home,Web
12,1055,2024-01-24 05:00:00,159.61,2,Bogota,Grocery,Web
67,1039,2024-01-24 06:00:00,117.63,1,Medellin,Fashion,App
65,1039,2024-01-24 07:00:00,128.74,3,Cali,Fashion,Web
161,1236,2024-01-24 08:00:00,160.59,3,Bogota,Home,Web
168,1288,2024-01-24 09:00:00,82.21,4,Bogota,Fashion,App
74,1261,2024-01-24 10:00:00,183.44,3,Barranquilla,Electronics,Web
43,1215,2024-01-24 11:00:00,108.94,2,Bogota,Electronics,App
44,1146,2024-01-24 12:00:00,35.8,1,Bogota,Electronics,Web
29,1167,2024-01-24 13:00:00,140.7,2,Cali,Fashion,App
141,1091,2024-01-24 14:00:00,159.69,5,Bogota,Electronics,Web
12,1058,2024-01-24 15:00:00,66.77,4,Medellin,Home,Web
95,1058,2024-01-24 16:00:00,172.15,3,Bogota,Fashion,App
46,1168,2024-01-24 17:00:00,181.7,5,Bogota,Beauty,Web
130,1268,2024-01-24 18:00:00,59.0,3,Bogota,Fashion,App
35,1044,2024-01-24 19:00:00,196.79,1,Bogota,Home,Web
81,1180,2024-01-24 20:00:00,32.44,1,Bogota,Beauty,Web
90,1169,2024-01-24 21:00:00,44.39,1,Bogota,Fashion,Web
8,1190,2024-01-24 22:00:00,40.92,3,Cali,Electronics,App
93,1154,2024-01-24 23:00:00,179.33,5,Bogota,Grocery,Web
154,1187,2024-01-25 00:00:00,132.59,1,Medellin,Grocery,Web
90,1006,2024-01-25 01:00:00,34.66,5,Barranquilla,Electronics,Web
162,1132,2024-01-25 02:00:00,90.86,3,Cali,Grocery,Web
115,1234,2024-01-25 03:00:00,124.98,5,Bogota,Grocery,Web
105,1044,2024-01-25 04:00:00,21.28,3,Barranquilla,Electronics,App
135,1248,2024-01-25 05:00:00,177.07,3,Bogota,Electronics,Web
196,1030,2024-01-25 06:00:00,161.7,4,Bogota,Fashion,App
58,1022,2024-01-25 07:00:00,103.52,3,Cali,Fashion,Web
114,1159,2024-01-25 08:00:00,193.59,3,Medellin,Electronics,App
75,1157,2024-01-25 09:00:00,86.46,2,Medellin,Home,App
157,1038,2024-01-25 10:00:00,196.9,1,Bogota,Grocery,Web
120,1081,2024-01-25 11:00:00,135.24,4,Medellin,Fashion,App
164,1257,2024-01-25 12:00:00,128.76,4,Bogota,Grocery,Web
21,1205,2024-01-25 13:00:00,37.36,4,Barranquilla,Beauty,App
164,1076,2024-01-25 14:00:00,176.98,2,Bogota,Electronics,App
138,1011,2024-01-25 15:00:00,88.36,3,Barranquilla,Home,Web
101,1294,2024-01-25 16:00:00,36.64,1,Medellin,Beauty,Web
152,1223,2024-01-25 17:00:00,7.46,5,Cali,Beauty,Web
192,1012,2024-01-25 18:00:00,114.15,3,Cali,Beauty,Web
177,1045,2024-01-25 19:00:00,107.84,2,Cali,Electronics,Web
99,1154,2024-01-25 20:00:00,145.27,3,Bogota,Fashion,Web
36,1112,2024-01-25 21:00:00,178.6,3,Bogota,Electronics,Web
96,1232,2024-01-25 22:00:00,20.48,2,Bogota,Fashion,App
152,1016,2024-01-25 23:00:00,147.64,4,Barranquilla,Beauty,Web
151,1222,2024-01-26 00:00:00,41.55,4,Cali,Beauty,Web
190,1187,2024-01-26 01:00:00,172.34,1,Medellin,Home,App
37,1162,2024-01-26 02:00:00,164.72,1,Bogota,Fashion,Web
12,1073,2024-01-26 03:00:00,110.45,4,Bogota,Beauty,Web
113,1232,2024-01-26 04:00:00,143.5,5,Medellin,Grocery,Web
183,1223,2024-01-26 05:00:00,66.3,3,Medellin,Home,App
13,1059,2024-01-26 06:00:00,96.88,5,Cali,Electronics,App
23,1221,2024-01-26 07:00:00,165.22,3,Barranquilla,Home,Web
99,1036,2024-01-26 08:00:00,94.56,4,Bogota,Grocery,App
105,1277,2024-01-26 09:00:00,74.77,1,Medellin,Fashion,Web
30,1195,2024-01-26 10:00:00,101.37,1,Medellin,Electronics,App
17,1241,2024-01-26 11:00:00,166.51,5,Bogota,Electronics,App
113,1218,2024-01-26 12:00:00,70.37,1,Bogota,Fashion,App
62,1191,2024-01-26 13:00:00,38.88,4,Bogota,Home,Web
84,1016,2024-01-26 14:00:00,143.84,5,Barranquilla,Beauty,Web
112,1011,2024-01-26 15:00:00,166.07,3,Medellin,Home,Web
86,1192,2024-01-26 16:00:00,24.62,1,Medellin,Grocery,App
141,1021,2024-01-26 17:00:00,51.78,2,Barranquilla,Beauty,Web
187,1119,2024-01-26 18:00:00,32.68,1,Cali,Home,App
19,1209,2024-01-26 19:00:00,72.85,3,Bogota,Fashion,App
177,1269,2024-01-26 20:00:00,92.82,5,Medellin,Grocery,Web
100,1191,2024-01-26 21:00:00,151.02,3,Medellin,Grocery,App
140,1174,2024-01-26 22:00:00,131.97,2,Cali,Grocery,App
189,1284,2024-01-26 23:00:00,126.08,4,Cali,Beauty,App
147,1203,2024-01-27 00:00:00,73.71,1,Cali,Electronics,App
76,1163,2024-01-27 01:00:00,169.08,5,Bogota,Beauty,App
9,1250,2024-01-27 02:00:00,96.9,4,Cali,Home,Web
199,1226,2024-01-27 03:00:00,195.93,3,Bogota,Electronics,App
28,1006,2024-01-27 04:00:00,128.66,5,Bogota,Home,Web
128,1028,2024-01-27 05:00:00,29.62,4,Bogota,Electronics,App
52,1032,2024-01-27 06:00:00,136.85,5,Bogota,Beauty,App
83,1133,2024-01-27 07:00:00,68.4,2,Bogota,Grocery,Web
111,1078,2024-01-27 08:00:00,138.83,2,Cali,Fashion,App
144,1057,2024-01-27 09:00:00,18.58,1,Barranquilla,Grocery,Web
117,1025,2024-01-27 10:00:00,39.1,1,Bogota,Beauty,Web
69,1225,2024-01-27 11:00:00,171.87,2,Bogota,Electronics,Web
99,1284,2024-01-27 12:00:00,49.3,5,Bogota,Grocery,App
140,1003,2024-01-27 13:00:00,168.22,2,Bogota,Beauty,App
25,1098,2024-01-27 14:00:00,59.46,1,Bogota,Home,App
180,1038,2024-01-27 15:00:00,130.36,2,Barranquilla,Fashion,Web
123,1270,2024-01-27 16:00:00,140.36,2,Bogota,Grocery,App
53,1284,2024-01-27 17:00:00,104.97,5,Medellin,Electronics,App
151,1156,2024-01-27 18:00:00,64.54,4,Bogota,Home,Web
144,1074,2024-01-27 19:00:00,46.47,1,Barranquilla,Beauty,Web
57,1287,2024-01-27 20:00:00,11.47,5,Cali,Fashion,Web
39,1129,2024-01-27 21:00:00,64.27,2,Barranquilla,Electronics,App
109,1174,2024-01-27 22:00:00,132.37,2,Cali,Beauty,App
181,1083,2024-01-27 23:00:00,187.97,4,Bogota,Beauty,App
42,1021,2024-01-28 00:00:00,174.88,1,Bogota,Grocery,Web
186,1026,2024-01-28 01:00:00,154.38,1,Cali,Grocery,App
167,1194,2024-01-28 02:00:00,158.75,3,Bogota,Electronics,Web
142,1235,2024-01-28 03:00:00,134.67,1,Medellin,Beauty,Web
122,1091,2024-01-28 04:00:00,55.76,4,Bogota,Grocery,App
133,1020,2024-01-28 05:00:00,181.9,3,Bogota,Fashion,Web
163,1083,2024-01-28 06:00:00,135.79,3,Medellin,Fashion,App
75,1261,2024-01-28 07:00:00,114.29,2,Medellin,Beauty,Web
146,1146,2024-01-28 08:00:00,26.64,2,Cali,Grocery,App
76,1256,2024-01-28 09:00:00,92.18,1,Bogota,Electronics,Web
9,1057,2024-01-28 10:00:00,94.77,3,Medellin,Electronics,Web
74,1014,2024-01-28 11:00:00,173.59,2,Bogota,Electronics,Web
186,1161,2024-01-28 12:00:00,111.6,4,Bogota,Fashion,Web
145,1162,2024-01-28 13:00:00,79.18,2,Medellin,Grocery,App
7,1280,2024-01-28 14:00:00,195.48,2,Bogota,Grocery,Web
174,1279,2024-01-28 15:00:00,26.59,3,Bogota,Fashion,App
141,1011,2024-01-28 16:00:00,87.4,3,Bogota,Electronics,App
168,1273,2024-01-28 17:00:00,13.19,5,Bogota,Electronics,Web
170,1270,2024-01-28 18:00:00,149.28,4,Bogota,Beauty,Web
137,1207,2024-01-28 19:00:00,184.02,3,Bogota,Home,App
178,1026,2024-01-28 20:00:00,59.61,1,Bogota,Grocery,App
27,1071,2024-01-28 21:00:00,172.38,4,Bogota,Grocery,App
122,1059,2024-01-28 22:00:00,61.98,4,Medellin,Grocery,Web
194,1144,2024-01-28 23:00:00,182.6,3,Bogota,Home,App
5,1092,2024-01-29 00:00:00,152.02,4,Bogota,Beauty,Web
29,1007,2024-01-29 01:00:00,161.96,3,Bogota,Home,App
165,1078,2024-01-29 02:00:00,8.51,2,Cali,Electronics,App
166,1026,2024-01-29 03:00:00,192.75,5,Barranquilla,Electronics,Web
83,1173,2024-01-29 04:00:00,146.7,2,Cali,Grocery,Web
136,1049,2024-01-29 05:00:00,64.43,3,Cali,Fashion,Web
109,1198,2024-01-29 06:00:00,166.73,3,Medellin,Grocery,Web
65,1180,2024-01-29 07:00:00,59.9,2,Cali,Fashion,App
86,1023,2024-01-29 08:00:00,175.19,1,Medellin,Home,Web
145,1045,2024-01-29 09:00:00,26.95,1,Bogota,Electronics,Web
71,1014,2024-01-29 10:00:00,142.22,1,Bogota,Fashion,Web
45,1152,2024-01-29 11:00:00,110.44,3,Bogota,Home,App
132,1221,2024-01-29 12:00:00,23.82,4,Barranquilla,Electronics,App
36,1205,2024-01-29 13:00:00,52.17,3,Medellin,Fashion,Web
70,1272,2024-01-29 14:00:00,7.42,4,Cali,Grocery,Web
159,1235,2024-01-29 15:00:00,96.41,2,Bogota,Grocery,App
19,1227,2024-01-29 16:00:00,63.75,5,Medellin,Grocery,App
189,1008,2024-01-29 17:00:00,121.68,4,Bogota,Home,Web
108,1165,2024-01-29 18:00:00,62.96,1,Bogota,Grocery,Web
182,1213,2024-01-29 19:00:00,63.48,3,Cali,Beauty,Web
167,1116,2024-01-29 20:00:00,149.92,2,Medellin,Electronics,Web
91,1071,2024-01-29 21:00:00,14.39,1,Bogota,Home,Web
90,1063,2024-01-29 22:00:00,181.06,2,Cali,Grocery,App
19,1204,2024-01-29 23:00:00,171.19,5,Bogota,Electronics,Web
39,1208,2024-01-30 00:00:00,135.22,3,Barranquilla,Fashion,App
126,1071,2024-01-30 01:00:00,120.68,3,Bogota,Grocery,Web
195,1276,2024-01-30 02:00:00,179.0,5,Bogota,Electronics,App
173,1273,2024-01-30 03:00:00,41.14,3,Bogota,Beauty,App
141,1094,2024-01-30 04:00:00,20.4,4,Bogota,Fashion,Web
126,1165,2024-01-30 05:00:00,51.7,2,Bogota,Beauty,Web
58,1031,2024-01-30 06:00:00,159.94,1,Medellin,Electronics,App
148,1010,2024-01-30 07:00:00,11.76,5,Barranquilla,Beauty,Web
200,1216,2024-01-30 08:00:00,118.65,4,Cali,Electronics,Web
61,1288,2024-01-30 09:00:00,199.11,1,Bogota,Electronics,Web
127,1101,2024-01-30 10:00:00,171.86,1,Medellin,Beauty,App
105,1266,2024-01-30 11:00:00,106.68,5,Bogota,Electronics,Web
167,1213,2024-01-30 12:00:00,17.41,4,Bogota,Grocery,App
1,1178,2024-01-30 13:00:00,167.12,1,Cali,Electronics,Web
131,1087,2024-01-30 14:00:00,121.8,1,Medellin,Home,App
92,1040,2024-01-30 15:00:00,27.41,4,Bogota,Electronics,Web
190,1075,2024-01-30 16:00:00,23.3,3,Bogota,Home,App
191,1045,2024-01-30 17:00:00,182.38,1,Barranquilla,Electronics,Web
113,1159,2024-01-30 18:00:00,135.49,2,Bogota,Electronics,App
153,1079,2024-01-30 19:00:00,166.71,4,Medellin,Beauty,App
56,1085,2024-01-30 20:00:00,176.4,1,Medellin,Grocery,Web
161,1091,2024-01-30 21:00:00,116.5,5,Bogota,Grocery,Web
166,1147,2024-01-30 22:00:00,105.9,2,Bogota,Fashion,Web
117,1160,2024-01-30 23:00:00,88.93,1,Bogota,Beauty,Web
134,1201,2024-01-31 00:00:00,66.8,2,Cali,Beauty,App
58,1241,2024-01-31 01:00:00,89.75,2,Medellin,Grocery,Web
44,1001,2024-01-31 02:00:00,155.91,3,Medellin,Beauty,Web
173,1224,2024-01-31 03:00:00,122.38,2,Barranquilla,Grocery,App
160,1288,2024-01-31 04:00:00,179.04,3,Cali,Beauty,Web
173,1232,2024-01-31 05:00:00,91.46,4,Medellin,Electronics,Web
61,1076,2024-01-31 06:00:00,123.38,3,Medellin,Grocery,Web
47,1115,2024-01-31 07:00:00,128.1,5,Medellin,Grocery,App
149,1153,2024-01-31 08:00:00,120.38,1,Cali,Home,App
80,1102,2024-01-31 09:00:00,142.01,4,Medellin,Beauty,App
118,1193,2024-01-31 10:00:00,51.3,4,Medellin,Beauty,Web
164,1165,2024-01-31 11:00:00,104.91,5,Bogota,Grocery,App
147,1089,2024-01-31 12:00:00,25.32,3,Medellin,Electronics,Web
20,1173,2024-01-31 13:00:00,79.98,1,Bogota,Electronics,Web
185,1121,2024-01-31 14:00:00,100.1,3,Bogota,Electronics,Web
146,1142,2024-01-31 15:00:00,132.18,2,Bogota,Beauty,Web
47,1105,2024-01-31 16:00:00,190.35,3,Medellin,Home,Web
49,1122,2024-01-31 17:00:00,122.13,4,Medellin,Grocery,Web
14,1008,2024-01-31 18:00:00,150.0,1,Bogota,Fashion,Web
143,1261,2024-01-31 19:00:00,103.72,3,Medellin,Home,Web
159,1072,2024-01-31 20:00:00,128.65,1,Medellin,Fashion,App
1,1222,2024-01-31 21:00:00,18.83,1,Bogota,Home,Web
117,1040,2024-01-31 22:00:00,54.61,2,Cali,Electronics,App
54,1203,2024-01-31 23:00:00,75.56,2,Cali,Beauty,Web
118,1263,2024-02-01 00:00:00,97.14,4,Cali,Fashion,App
3,1177,2024-02-01 01:00:00,13.9,5,Medellin,Home,Web
144,1083,2024-02-01 02:00:00,32.3,1,Medellin,Beauty,Web
185,1110,2024-02-01 03:00:00,58.98,5,Bogota,Fashion,Web
12,1250,2024-02-01 04:00:00,194.45,4,Bogota,Grocery,App
74,1006,2024-02-01 05:00:00,69.61,1,Bogota,Home,App
16,1083,2024-02-01 06:00:00,99.0,1,Barranquilla,Grocery,Web
200,1207,2024-02-01 07:00:00,43.24,5,Bogota,Electronics,Web
102,1021,2024-02-01 08:00:00,124.1,3,Bogota,Grocery,App
152,1002,2024-02-01 09:00:00,59.73,2,Barranquilla,Grocery,App
156,1126,2024-02-01 10:00:00,45.36,3,Barranquilla,Home,Web
117,1296,2024-02-01 11:00:00,105.73,5,Cali,Electronics,Web
8,1187,2024-02-01 12:00:00,6.07,2,Bogota,Grocery,Web
122,1013,2024-02-01 13:00:00,6.49,3,Bogota,Beauty,App
92,1011,2024-02-01 14:00:00,47.72,2,Bogota,Fashion,Web
164,1086,2024-02-01 15:00:00,12.16,1,Bogota,Grocery,App
90,1011,2024-02-01 16:00:00,26.07,3,Bogota,Electronics,Web
136,1024,2024-02-01 17:00:00,71.08,2,Medellin,Grocery,Web
186,1242,2024-02-01 18:00:00,161.5,2,Barranquilla,Fashion,Web
60,1121,2024-02-01 19:00:00,116.55,2,Bogota,Electronics,App
178,1146,2024-02-01 20:00:00,104.97,3,Cali,Home,App
28,1054,2024-02-01 21:00:00,62.23,4,Cali,Electronics,Web
101,1237,2024-02-01 22:00:00,186.69,3,Bogota,Home,App
