user_id,order_id,order_date,item_price,quantity,city,category,channel
128,1061,2024-01-12 21:00:00,217.41,4.0,Bquilla,Grocery,Web
136,1279,2024-01-12 21:45:00,202.06,3.0,Bquilla,Grocery,App
135,1380,2024-01-12 22:30:00,198.14,3.0,Cali,Fashion,Web
195,986,2024-01-12 23:15:00,78.26,1.0,Barranquilla,Grocery,
145,954,2024-01-13 00:00:00,22.99,1.0,Barranquilla,Electrncs,
128,1375,2024-01-13 00:45:00,102.54,4.0,,Fashion,WEB
33,1187,2024-01-13 01:30:00,45.86,6.0,MEDELLIN,Beauty,WEB
176,1077,2024-01-13 02:15:00,174.65,6.0,Bquilla,Home,WEB
204,1290,2024-01-13 03:00:00,88.49,4.0,Cali,Electronics,App
187,1248,2024-01-13 03:45:00,243.98,,Bquilla,Home,app
115,907,2024-01-13 04:30:00,161.32,1.0,MEDELLIN,Fashion,WEB
214,1220,2024-01-13 05:15:00,206.15,6.0,Bogota,Electrncs,
119,1212,2024-01-13 06:00:00,35.73,2.0,Bogota,Fashion,WEB
22,1146,2024-01-13 06:45:00,,2.0,bogotá,Home,WEB
158,1222,2024-01-13 07:30:00,230.92,1.0,Barranquilla,Electrncs,Web
38,1371,2024-01-13 08:15:00,123.3,2.0,,Electrncs,Web
109,1370,2024-01-13 09:00:00,152.74,5.0,Medellin,Electrncs,
51,1342,2024-01-13 09:45:00,191.91,4.0,Barranquilla,Unknown,
182,1154,2024-01-13 10:30:00,46.19,4.0,Medellin,Fashion,app
8,1227,1900-13-40 99:99:99,127.13,1.0,bogotá,Grocery,app
27,953,2024-01-13 12:00:00,,3.0,,Grocery,App
27,1148,2024-01-13 12:45:00,39.15,6.0,Bquilla,Fashion,WEB
226,1138,2024-01-13 13:30:00,93.78,1.0,MEDELLIN,Fashion,
21,1128,2024-01-13 14:15:00,19.84,2.0,bogotá,Unknown,
30,966,1900-13-40 99:99:99,9.38,6.0,bogotá,Grocery,App
97,950,2024-01-13 15:45:00,36.39,3.0,,Fashion,App
28,996,2024-01-13 16:30:00,240.89,2.0,MEDELLIN,Fashion,App
111,991,2024-01-13 17:15:00,,5.0,,Unknown,app
192,1394,2024-01-13 18:00:00,241.56,2.0,Barranquilla,,Web
225,1163,2024-01-13 18:45:00,,5.0,bogotá,Home,App
197,1317,2024-01-13 19:30:00,80.02,6.0,MEDELLIN,Unknown,app
61,1190,2024-01-13 20:15:00,128.02,5.0,Bquilla,Electronics,Web
48,995,2024-01-13 21:00:00,111.56,6.0,Cali,Grocery,Web
147,987,2024-01-13 21:45:00,785.7,6.0,MEDELLIN,Home,App
4,977,2024-01-13 22:30:00,161.28,,Medellin,Electronics,WEB
35,1187,2024-01-13 23:15:00,56.36,,Cali,Fashion,WEB
192,1019,2024-01-14 00:00:00,,,Barranquilla,Fashion,WEB
49,1201,2024-01-14 00:45:00,163.6,2.0,Bogota,Home,App
17,1390,2024-01-14 01:30:00,,6.0,MEDELLIN,Unknown,
172,1299,2024-01-14 02:15:00,18.15,,Bquilla,Electrncs,app
220,1351,2024-01-14 03:00:00,195.85,6.0,Medellin,Electrncs,
158,1399,2024-01-14 03:45:00,116.57,,Barranquilla,Fashion,app
221,1064,2024-01-14 04:30:00,17.37,6.0,Cali,Electrncs,app
46,1081,2024-01-14 05:15:00,5969.5199999999995,3.0,Barranquilla,Beauty,Web
117,1368,2024-01-14 06:00:00,17.27,6.0,MEDELLIN,Home,
6,1297,2024-01-14 06:45:00,174.67,6.0,bogotá,Electronics,
99,1122,2024-01-14 07:30:00,245.97,5.0,Bquilla,Home,App
124,1210,2024-01-14 08:15:00,62.08,4.0,MEDELLIN,Grocery,WEB
37,1331,2024-01-14 09:00:00,1106.06,5.0,,Unknown,app
24,1365,1900-13-40 99:99:99,32.98,3.0,MEDELLIN,Unknown,Web
93,906,2024-01-14 10:30:00,77.91,,Cali,Home,app
46,1229,2024-01-14 11:15:00,27.96,,Cali,,App
181,1162,2024-01-14 12:00:00,173.96,1.0,MEDELLIN,Fashion,WEB
95,1060,2024-01-14 12:45:00,,3.0,,,App
99,1050,2024-01-14 13:30:00,128.83,5.0,bogotá,,App
188,984,2024-01-14 14:15:00,249.18,2.0,Barranquilla,Unknown,App
225,1046,2024-01-14 15:00:00,,3.0,MEDELLIN,Beauty,
116,1011,2024-01-14 15:45:00,154.96,4.0,Bquilla,Electronics,app
191,1280,2024-01-14 16:30:00,78.64,4.0,bogotá,,
213,1302,2024-01-14 17:15:00,157.1,6.0,Barranquilla,Electronics,WEB
160,935,2024-01-14 18:00:00,133.18,1.0,Bquilla,Beauty,Web
215,1184,2024-01-14 18:45:00,108.24,4.0,Bquilla,Unknown,WEB
161,1087,2024-01-14 19:30:00,35.29,3.0,Bquilla,Unknown,Web
67,981,2024-01-14 20:15:00,221.99,4.0,Barranquilla,Electronics,
128,901,2024-01-14 21:00:00,114.1,3.0,bogotá,Home,app
18,1284,1900-13-40 99:99:99,51.07,,,Unknown,App
25,1202,2024-01-14 22:30:00,93.84,,Bquilla,Home,app
223,1096,2024-01-14 23:15:00,105.29,1.0,,Fashion,WEB
54,1303,2024-01-15 00:00:00,207.4,4.0,MEDELLIN,Electronics,App
58,910,2024-01-15 00:45:00,184.2,3.0,Barranquilla,Electrncs,Web
67,1133,2024-01-15 01:30:00,193.02,5.0,Barranquilla,Unknown,WEB
104,1285,2024-01-15 02:15:00,,1.0,Cali,Grocery,App
174,1094,2024-01-15 03:00:00,105.79,2.0,Barranquilla,Fashion,Web
24,1370,2024-01-15 03:45:00,121.89,,bogotá,Home,Web
114,1018,2024-01-15 04:30:00,7.74,6.0,Barranquilla,Unknown,app
32,1295,2024-01-15 05:15:00,67.17,6.0,Medellin,Electronics,WEB
175,919,2024-01-15 06:00:00,190.79,2.0,MEDELLIN,Electrncs,Web
86,1160,2024-01-15 06:45:00,,2.0,MEDELLIN,Beauty,
151,1192,1900-13-40 99:99:99,135.22,6.0,,Electrncs,
194,1321,2024-01-15 08:15:00,56.15,4.0,Bquilla,,Web
127,1155,2024-01-15 09:00:00,5.99,4.0,,Home,app
155,1121,2024-01-15 09:45:00,62.58,3.0,Bogota,Fashion,app
130,1292,2024-01-15 10:30:00,244.04,5.0,Bquilla,Electrncs,App
218,1125,2024-01-15 11:15:00,,3.0,,Electronics,app
17,952,2024-01-15 12:00:00,240.02,5.0,Bquilla,Grocery,
104,1327,2024-01-15 12:45:00,123.5,2.0,bogotá,Electronics,Web
161,1254,2024-01-15 13:30:00,,1.0,Bogota,Unknown,app
137,1399,2024-01-15 14:15:00,138.35,3.0,Bquilla,Beauty,Web
43,1241,2024-01-15 15:00:00,115.23,,bogotá,,Web
176,1263,2024-01-15 15:45:00,211.56,5.0,,Electronics,App
39,1179,2024-01-15 16:30:00,,,bogotá,Home,app
221,980,2024-01-15 17:15:00,,2.0,Bogota,Unknown,
170,1101,2024-01-15 18:00:00,,5.0,Barranquilla,Unknown,app
26,1057,2024-01-15 18:45:00,83.19,2.0,Cali,Fashion,App
99,1019,2024-01-15 19:30:00,185.13,6.0,Bogota,Unknown,app
50,958,2024-01-15 20:15:00,120.58,4.0,bogotá,Home,Web
153,1393,2024-01-15 21:00:00,,6.0,Medellin,Electronics,
152,1114,2024-01-15 21:45:00,100.44,,,Fashion,Web
13,1027,2024-01-15 22:30:00,116.48,,Bogota,Unknown,Web
60,1123,1900-13-40 99:99:99,196.9,1.0,Bquilla,Unknown,Web
135,1108,2024-01-16 00:00:00,,3.0,,Home,App
57,1269,2024-01-16 00:45:00,238.97,,Bquilla,Beauty,app
36,1014,2024-01-16 01:30:00,197.37,2.0,Bquilla,Beauty,App
173,1108,2024-01-16 02:15:00,80.91,6.0,Bquilla,Electrncs,app
20,913,2024-01-16 03:00:00,,5.0,Bquilla,Unknown,App
65,908,1900-13-40 99:99:99,111.09,6.0,Bquilla,Electronics,WEB
8,939,2024-01-16 04:30:00,65.9,4.0,Cali,Fashion,Web
144,1349,2024-01-16 05:15:00,210.7,,Bogota,Unknown,
142,1136,2024-01-16 06:00:00,12.49,5.0,,Grocery,App
204,1180,2024-01-16 06:45:00,225.74,2.0,MEDELLIN,Fashion,
115,1258,2024-01-16 07:30:00,116.98,4.0,bogotá,Electrncs,Web
215,1100,2024-01-16 08:15:00,160.39,5.0,Medellin,Beauty,app
143,1145,2024-01-16 09:00:00,165.86,4.0,,Unknown,
92,1177,2024-01-16 09:45:00,,4.0,bogotá,Home,Web
98,1134,2024-01-16 10:30:00,160.26,2.0,Cali,Grocery,Web
66,1393,2024-01-16 11:15:00,,3.0,Bogota,,
32,903,2024-01-16 12:00:00,19.46,5.0,Bquilla,Electrncs,App
215,1053,2024-01-16 12:45:00,131.05,2.0,MEDELLIN,Electronics,app
191,1341,2024-01-16 13:30:00,40.09,4.0,MEDELLIN,,app
86,928,2024-01-16 14:15:00,185.15,2.0,,,Web
51,1008,2024-01-16 15:00:00,129.52,3.0,,Unknown,Web
153,997,2024-01-16 15:45:00,171.02,6.0,MEDELLIN,Electronics,App
186,1114,2024-01-16 16:30:00,13.29,5.0,,Grocery,Web
63,1192,2024-01-16 17:15:00,23.94,3.0,Bogota,Electronics,Web
190,974,2024-01-16 18:00:00,,,Medellin,Electronics,App
125,1225,2024-01-16 18:45:00,20.8,,bogotá,Grocery,Web
150,1045,2024-01-16 19:30:00,20.6,3.0,Bquilla,Grocery,Web
58,1027,2024-01-16 20:15:00,5.99,4.0,Bquilla,,WEB
58,1240,1900-13-40 99:99:99,239.26,5.0,MEDELLIN,Electrncs,app
86,941,2024-01-16 21:45:00,185.16,5.0,Medellin,Beauty,App
49,1255,2024-01-16 22:30:00,90.25,2.0,Bogota,Grocery,WEB
180,940,1900-13-40 99:99:99,76.24,4.0,Barranquilla,Unknown,app
170,1321,2024-01-17 00:00:00,,1.0,,Fashion,app
70,933,2024-01-17 00:45:00,194.34,,,,app
15,916,2024-01-17 01:30:00,166.36,3.0,Bogota,,WEB
54,1064,2024-01-17 02:15:00,48.74,2.0,Bogota,Electronics,WEB
188,1052,2024-01-17 03:00:00,46.01,84.0,,Home,app
101,1385,2024-01-17 03:45:00,27.3,1.0,Barranquilla,Beauty,
225,1277,2024-01-17 04:30:00,,1.0,Medellin,Home,Web
8,975,2024-01-17 05:15:00,191.8,5.0,Cali,,WEB
53,986,2024-01-17 06:00:00,68.47,1.0,Bogota,Home,WEB
60,1016,2024-01-17 06:45:00,8.17,,MEDELLIN,Electronics,WEB
108,1261,2024-01-17 07:30:00,,4.0,bogotá,Home,app
5,1241,2024-01-17 08:15:00,242.06,4.0,Barranquilla,Fashion,Web
103,1368,2024-01-17 09:00:00,,5.0,,,WEB
196,926,2024-01-17 09:45:00,193.0,6.0,,Grocery,WEB
6,1212,2024-01-17 10:30:00,157.29,3.0,MEDELLIN,Home,App
109,1186,2024-01-17 11:15:00,97.34,3.0,,,app
224,1033,2024-01-17 12:00:00,,1.0,Bquilla,Electrncs,App
116,1118,2024-01-17 12:45:00,32.98,3.0,Bogota,Unknown,
94,1067,2024-01-17 13:30:00,154.91,2.0,Cali,Grocery,App
47,997,2024-01-17 14:15:00,194.33,6.0,Medellin,Electronics,App
99,1167,2024-01-17 15:00:00,162.04,1.0,Barranquilla,,App
55,1136,2024-01-17 15:45:00,,2.0,Bquilla,Fashion,
168,1208,2024-01-17 16:30:00,13.36,5.0,Barranquilla,Beauty,Web
52,1354,2024-01-17 17:15:00,242.22,4.0,,Fashion,App
144,1293,2024-01-17 18:00:00,200.28,5.0,Cali,Home,app
13,1072,2024-01-17 18:45:00,75.33,4.0,,,Web
114,1300,2024-01-17 19:30:00,245.05,5.0,Medellin,Home,WEB
124,1309,2024-01-17 20:15:00,151.66,3.0,MEDELLIN,,App
106,1368,2024-01-17 21:00:00,,2.0,Medellin,,Web
158,1375,2024-01-17 21:45:00,187.77,4.0,Cali,Fashion,App
147,1089,2024-01-17 22:30:00,203.51,,Barranquilla,,
145,1021,2024-01-17 23:15:00,165.15,2.0,bogotá,Electronics,Web
120,945,2024-01-18 00:00:00,34.64,1.0,Barranquilla,,app
63,963,2024-01-18 00:45:00,86.55,,Cali,Home,Web
19,1029,2024-01-18 01:30:00,,2.0,Barranquilla,,app
92,1209,2024-01-18 02:15:00,,5.0,Bquilla,,Web
58,1262,2024-01-18 03:00:00,,4.0,Barranquilla,Fashion,app
183,1092,2024-01-18 03:45:00,,,Bogota,Electrncs,WEB
90,1206,2024-01-18 04:30:00,2788.25,,,Fashion,WEB
229,1080,2024-01-18 05:15:00,154.4,3.0,Barranquilla,Fashion,WEB
218,1191,2024-01-18 06:00:00,235.94,,Medellin,,Web
117,1270,2024-01-18 06:45:00,62.45,1.0,bogotá,Home,WEB
62,1181,2024-01-18 07:30:00,33.01,1.0,Medellin,,App
23,928,2024-01-18 08:15:00,51.78,5.0,Medellin,Electronics,
127,1048,2024-01-18 09:00:00,,2.0,MEDELLIN,Electrncs,
137,1166,2024-01-18 09:45:00,162.52,1.0,Bogota,Unknown,app
140,1195,2024-01-18 10:30:00,73.62,1.0,Medellin,Grocery,
129,910,2024-01-18 11:15:00,204.54,6.0,Bquilla,,Web
58,1063,2024-01-18 12:00:00,215.76,,Cali,Electronics,App
122,1012,2024-01-18 12:45:00,212.09,5.0,Bquilla,Home,WEB
1,1086,2024-01-18 13:30:00,,1.0,Cali,Unknown,
34,1194,2024-01-18 14:15:00,65.3,,Barranquilla,,App
96,1131,2024-01-18 15:00:00,189.5,,,Unknown,app
126,1126,2024-01-18 15:45:00,,5.0,Bogota,Fashion,app
118,1209,2024-01-18 16:30:00,210.97,3.0,Bquilla,Grocery,app
48,997,2024-01-18 17:15:00,182.94,3.0,Bogota,Home,Web
89,954,2024-01-18 18:00:00,194.78,5.0,,Home,App
117,1010,2024-01-18 18:45:00,165.07,3.0,Barranquilla,Unknown,App
129,1051,2024-01-18 19:30:00,46.82,4.0,Cali,Home,Web
16,1145,2024-01-18 20:15:00,137.62,2.0,bogotá,Grocery,Web
189,1305,2024-01-18 21:00:00,246.21,3.0,,Grocery,Web
192,968,2024-01-18 21:45:00,234.53,3.0,,,App
191,1211,2024-01-18 22:30:00,13.66,5.0,,Electrncs,App
69,1188,2024-01-18 23:15:00,43.71,4.0,Barranquilla,Electrncs,app
22,1149,2024-01-19 00:00:00,35.54,2.0,MEDELLIN,Beauty,app
93,935,2024-01-19 00:45:00,,,Cali,,App
195,1138,2024-01-19 01:30:00,204.99,5.0,Cali,Electrncs,app
76,1047,2024-01-19 02:15:00,55.74,,Bquilla,,Web
154,1366,2024-01-19 03:00:00,127.95,4.0,bogotá,Grocery,WEB
144,1126,1900-13-40 99:99:99,210.65,2.0,bogotá,Electrncs,app
179,1143,2024-01-19 04:30:00,184.0,4.0,,,App
229,1390,2024-01-19 05:15:00,136.93,,MEDELLIN,Beauty,app
86,1236,2024-01-19 06:00:00,148.82,4.0,MEDELLIN,Unknown,app
185,1345,2024-01-19 06:45:00,128.57,5.0,Cali,Unknown,app
29,1264,2024-01-19 07:30:00,76.49,5.0,Bogota,Home,WEB
206,1390,2024-01-19 08:15:00,142.56,18.0,Barranquilla,Unknown,Web
220,1381,2024-01-19 09:00:00,173.15,3.0,MEDELLIN,Fashion,App
69,1100,2024-01-19 09:45:00,218.71,6.0,Bogota,,WEB
47,1053,2024-01-19 10:30:00,,4.0,,Grocery,App
94,1349,2024-01-19 11:15:00,191.0,6.0,Bquilla,Electrncs,App
190,972,2024-01-19 12:00:00,42.54,1.0,,Unknown,App
197,1100,2024-01-19 12:45:00,117.0,3.0,Bogota,Beauty,WEB
204,1195,2024-01-19 13:30:00,5.3,4.0,bogotá,,Web
144,916,2024-01-19 14:15:00,63.93,,bogotá,Electronics,App
218,1028,2024-01-19 15:00:00,182.44,3.0,Medellin,Grocery,Web
218,1116,2024-01-19 15:45:00,247.98,5.0,Cali,Electronics,Web
176,960,2024-01-19 16:30:00,27.5,1.0,,Grocery,app
85,1326,2024-01-19 17:15:00,,3.0,Barranquilla,Beauty,WEB
39,1003,2024-01-19 18:00:00,200.62,3.0,Medellin,Home,WEB
100,941,2024-01-19 18:45:00,53.4,5.0,bogotá,Unknown,app
33,924,2024-01-19 19:30:00,140.11,4.0,Bquilla,Unknown,
222,938,2024-01-19 20:15:00,184.07,2.0,Medellin,Fashion,Web
101,1190,2024-01-19 21:00:00,155.15,5.0,,Electrncs,App
23,1030,2024-01-19 21:45:00,49.44,,Bquilla,Electronics,WEB
10,1397,2024-01-19 22:30:00,90.78,,Cali,,App
69,1128,2024-01-19 23:15:00,,3.0,,Beauty,
100,1007,1900-13-40 99:99:99,3077.58,2.0,MEDELLIN,Home,app
34,1071,2024-01-20 00:45:00,4.29,1.0,Bogota,Electrncs,App
180,1334,2024-01-20 01:30:00,190.96,,Cali,Beauty,Web
223,1377,2024-01-20 02:15:00,,5.0,,Electronics,app
138,1001,2024-01-20 03:00:00,187.2,4.0,,,App
147,1253,2024-01-20 03:45:00,,5.0,Barranquilla,Unknown,app
186,911,2024-01-20 04:30:00,239.64,,bogotá,Beauty,Web
96,1174,2024-01-20 05:15:00,,6.0,Bquilla,Electrncs,
1,1000,1900-13-40 99:99:99,83.75,5.0,,Grocery,App
69,943,2024-01-20 06:45:00,39.78,6.0,Barranquilla,,
4,1342,2024-01-20 07:30:00,78.48,1.0,Bquilla,Electrncs,App
16,1204,2024-01-20 08:15:00,219.53,,Cali,,
24,1344,2024-01-20 09:00:00,,5.0,,,app
80,916,2024-01-20 09:45:00,93.97,1.0,Cali,,App
2,1229,2024-01-20 10:30:00,113.81,4.0,Barranquilla,Grocery,Web
220,956,2024-01-20 11:15:00,181.35,,Barranquilla,Fashion,app
128,1210,2024-01-20 12:00:00,,6.0,bogotá,Electrncs,app
160,1396,2024-01-20 12:45:00,149.48,5.0,Cali,Fashion,
219,1202,2024-01-20 13:30:00,99.71,1.0,Medellin,Grocery,
84,911,2024-01-20 14:15:00,104.92,2.0,,Home,App
152,1217,2024-01-20 15:00:00,,,Barranquilla,Unknown,App
140,979,2024-01-20 15:45:00,3.79,5.0,Cali,Beauty,Web
178,1115,2024-01-20 16:30:00,156.04,5.0,Bquilla,Grocery,
163,1238,2024-01-20 17:15:00,90.81,4.0,Bogota,Electronics,
124,1163,2024-01-20 18:00:00,199.17,3.0,Medellin,,Web
33,1378,2024-01-20 18:45:00,25.97,3.0,MEDELLIN,Fashion,
161,1048,2024-01-20 19:30:00,148.29,6.0,,Electrncs,
189,980,2024-01-20 20:15:00,121.8,4.0,Bogota,,
179,1114,2024-01-20 21:00:00,161.65,4.0,MEDELLIN,Fashion,
171,1384,2024-01-20 21:45:00,19.02,4.0,bogotá,Home,app
101,1273,2024-01-20 22:30:00,,6.0,,Fashion,
12,1363,2024-01-20 23:15:00,141.69,3.0,Bquilla,Grocery,app
67,1097,2024-01-21 00:00:00,141.48,4.0,Cali,Home,app
65,1099,2024-01-21 00:45:00,152.06,1.0,Bquilla,,WEB
161,924,2024-01-21 01:30:00,170.09,5.0,MEDELLIN,,App
168,1365,2024-01-21 02:15:00,,5.0,Barranquilla,Beauty,
74,988,2024-01-21 03:00:00,2159.15,2.0,Bogota,,WEB
43,1167,2024-01-21 03:45:00,206.79,2.0,Bogota,Grocery,app
44,1042,2024-01-21 04:30:00,126.07,,MEDELLIN,,app
29,958,2024-01-21 05:15:00,22.03,6.0,Bogota,Electrncs,
141,1309,2024-01-21 06:00:00,,5.0,Barranquilla,Unknown,app
12,1388,2024-01-21 06:45:00,85.56,1.0,Bquilla,Grocery,app
95,1264,2024-01-21 07:30:00,,3.0,Bogota,Electronics,App
46,925,1900-13-40 99:99:99,6223.0,3.0,,Electrncs,app
130,946,2024-01-21 09:00:00,197.79,,Medellin,Electronics,WEB
35,1187,2024-01-21 09:45:00,130.77,1.0,,Beauty,App
215,1165,2024-01-21 10:30:00,111.73,,,Electrncs,app
81,915,2024-01-21 11:15:00,39.42,3.0,Bogota,Fashion,Web
90,1098,2024-01-21 12:00:00,84.06,6.0,Bquilla,Electrncs,
8,1300,2024-01-21 12:45:00,110.2,4.0,MEDELLIN,Unknown,App
93,1306,2024-01-21 13:30:00,24.88,6.0,Bogota,Electrncs,Web
154,1181,2024-01-21 14:15:00,57.49,,Cali,Home,app
202,1368,2024-01-21 15:00:00,150.76,6.0,Barranquilla,Home,app
90,985,2024-01-21 15:45:00,184.71,,Bogota,Fashion,App
162,1149,2024-01-21 16:30:00,,1.0,Bogota,Electrncs,App
115,1290,2024-01-21 17:15:00,233.48,3.0,Medellin,Electronics,app
105,1169,2024-01-21 18:00:00,,2.0,,Electronics,app
135,1234,2024-01-21 18:45:00,107.05,2.0,MEDELLIN,Grocery,
196,1016,2024-01-21 19:30:00,,3.0,Bogota,Beauty,App
58,906,2024-01-21 20:15:00,197.06,2.0,,Unknown,
114,1036,2024-01-21 21:00:00,32.23,6.0,bogotá,Beauty,Web
75,1270,2024-01-21 21:45:00,104.25,,Barranquilla,,WEB
157,1075,2024-01-21 22:30:00,210.43,1.0,Medellin,Beauty,app
120,1227,2024-01-21 23:15:00,2738.6800000000003,3.0,Medellin,Grocery,WEB
164,1397,2024-01-22 00:00:00,144.25,2.0,Bquilla,Beauty,
217,1214,2024-01-22 00:45:00,148.18,6.0,Medellin,,app
21,1114,2024-01-22 01:30:00,,1.0,Bquilla,,WEB
164,1376,2024-01-22 02:15:00,92.47,1.0,Bogota,Fashion,App
138,981,2024-01-22 03:00:00,85.62,4.0,,Electrncs,
101,1122,2024-01-22 03:45:00,9.47,4.0,,Grocery,WEB
201,1377,2024-01-22 04:30:00,,,,Electrncs,
152,1271,2024-01-22 05:15:00,208.43,3.0,Cali,,WEB
192,1322,2024-01-22 06:00:00,70.45,5.0,,Beauty,
227,1382,2024-01-22 06:45:00,130.97,105.0,Bquilla,Fashion,app
177,1301,2024-01-22 07:30:00,76.79,6.0,Barranquilla,Electrncs,WEB
99,1342,2024-01-22 08:15:00,235.35,,,Fashion,WEB
36,1389,2024-01-22 09:00:00,67.05,1.0,bogotá,,Web
210,1002,2024-01-22 09:45:00,109.13,1.0,Barranquilla,Grocery,WEB
96,1172,1900-13-40 99:99:99,218.56,3.0,Cali,Home,WEB
152,913,2024-01-22 11:15:00,210.96,4.0,Cali,Beauty,app
151,1058,2024-01-22 12:00:00,,1.0,Medellin,Electrncs,WEB
190,1051,2024-01-22 12:45:00,,1.0,Barranquilla,Fashion,App
224,1382,2024-01-22 13:30:00,116.17,2.0,Bogota,Unknown,
37,1007,2024-01-22 14:15:00,122.29,3.0,Bogota,Home,WEB
12,1087,2024-01-22 15:00:00,35.97,6.0,Medellin,Electrncs,Web
113,1200,2024-01-22 15:45:00,,1.0,Medellin,Unknown,
183,997,1900-13-40 99:99:99,,2.0,Medellin,Beauty,Web
13,1030,2024-01-22 17:15:00,125.63,,Bogota,Beauty,WEB
23,1192,2024-01-22 18:00:00,,6.0,Cali,Fashion,WEB
217,1070,2024-01-22 18:45:00,183.19,1.0,,Fashion,Web
99,1323,2024-01-22 19:30:00,,1.0,bogotá,Electrncs,App
105,1373,2024-01-22 20:15:00,,2.0,Bquilla,Grocery,Web
30,1082,2024-01-22 21:00:00,153.73,3.0,Medellin,,App
17,1370,2024-01-22 21:45:00,36.43,,Bquilla,Electrncs,
113,1263,2024-01-22 22:30:00,188.59,5.0,MEDELLIN,Home,app
62,938,2024-01-22 23:15:00,165.27,1.0,Medellin,Fashion,Web
84,914,2024-01-23 00:00:00,239.28,5.0,,Beauty,Web
112,1275,2024-01-23 00:45:00,20.03,6.0,Barranquilla,Fashion,WEB
217,1396,2024-01-23 01:30:00,17.09,6.0,Medellin,Beauty,App
86,903,2024-01-23 02:15:00,72.7,4.0,Barranquilla,Electrncs,
141,1248,2024-01-23 03:00:00,,4.0,MEDELLIN,Beauty,App
187,1369,2024-01-23 03:45:00,64.0,,bogotá,Fashion,app
19,1308,2024-01-23 04:30:00,226.84,3.0,Barranquilla,Electronics,Web
177,1296,1900-13-40 99:99:99,64.64,1.0,Bquilla,Home,WEB
100,1109,2024-01-23 06:00:00,70.17,1.0,Cali,Unknown,WEB
140,1060,2024-01-23 06:45:00,190.57,4.0,Medellin,Beauty,App
189,915,2024-01-23 07:30:00,114.09,5.0,MEDELLIN,Beauty,WEB
147,1392,2024-01-23 08:15:00,194.85,1.0,MEDELLIN,Electronics,App
76,1325,2024-01-23 09:00:00,19.15,,Barranquilla,Electrncs,App
9,1007,2024-01-23 09:45:00,123.43,3.0,,,app
199,1281,2024-01-23 10:30:00,11.3,2.0,Bogota,Electrncs,App
28,1349,2024-01-23 11:15:00,18.48,4.0,Medellin,Unknown,app
206,1210,2024-01-23 12:00:00,226.89,4.0,MEDELLIN,,WEB
223,1126,2024-01-23 12:45:00,,2.0,bogotá,Electronics,App
128,1069,2024-01-23 13:30:00,,,Cali,Unknown,App
52,933,1900-13-40 99:99:99,104.54,3.0,MEDELLIN,Electronics,Web
83,1313,1900-13-40 99:99:99,88.79,3.0,bogotá,Beauty,App
111,1150,2024-01-23 15:45:00,225.26,,Bogota,Home,App
144,1146,2024-01-23 16:30:00,8.39,3.0,Bogota,Electronics,Web
117,1168,2024-01-23 17:15:00,166.96,6.0,MEDELLIN,Grocery,Web
69,1040,2024-01-23 18:00:00,240.96,2.0,Bquilla,Fashion,WEB
99,1173,1900-13-40 99:99:99,141.36,1.0,,Unknown,App
140,1315,2024-01-23 19:30:00,,6.0,Barranquilla,Electronics,WEB
25,995,2024-01-23 20:15:00,15.91,2.0,Medellin,,WEB
180,1126,2024-01-23 21:00:00,106.44,5.0,bogotá,,
123,1278,2024-01-23 21:45:00,67.26,4.0,MEDELLIN,Home,app
213,938,2024-01-23 22:30:00,183.51,3.0,Medellin,Electronics,WEB
228,1201,2024-01-23 23:15:00,245.38,5.0,Barranquilla,Electronics,app
53,1399,2024-01-24 00:00:00,66.36,3.0,Medellin,Home,App
151,928,2024-01-24 00:45:00,164.58,,MEDELLIN,Grocery,Web
144,1345,2024-01-24 01:30:00,51.93,1.0,Bogota,Unknown,App
57,1396,2024-01-24 02:15:00,,1.0,bogotá,Unknown,App
39,1376,2024-01-24 03:00:00,117.59,1.0,bogotá,Electronics,
109,1217,2024-01-24 03:45:00,243.09,3.0,Bogota,,App
181,1144,2024-01-24 04:30:00,153.31,5.0,,Electronics,Web
42,1135,2024-01-24 05:15:00,89.33,1.0,,Electrncs,app
186,1084,2024-01-24 06:00:00,,5.0,bogotá,Fashion,App
167,1171,2024-01-24 06:45:00,,3.0,MEDELLIN,Unknown,Web
142,1339,2024-01-24 07:30:00,58.65,6.0,Barranquilla,Electrncs,WEB
223,1135,2024-01-24 08:15:00,64.99,,MEDELLIN,Beauty,App
122,1138,2024-01-24 09:00:00,5966.8,6.0,Medellin,Fashion,app
133,1276,2024-01-24 09:45:00,141.62,3.0,Bogota,Electronics,Web
163,1165,2024-01-24 10:30:00,132.28,,Bquilla,Grocery,App
215,1313,2024-01-24 11:15:00,31.35,,MEDELLIN,Unknown,App
221,1308,2024-01-24 12:00:00,215.45,,Bquilla,Beauty,App
75,1258,2024-01-24 12:45:00,181.54,,Bquilla,Fashion,app
146,1239,2024-01-24 13:30:00,19.71,2.0,Barranquilla,Unknown,Web
76,1288,2024-01-24 14:15:00,177.84,20.0,Cali,Home,
9,964,2024-01-24 15:00:00,,4.0,Bogota,Grocery,WEB
74,1377,2024-01-24 15:45:00,23.19,4.0,Bquilla,Fashion,
186,1076,2024-01-24 16:30:00,116.2,4.0,bogotá,Home,Web
145,902,2024-01-24 17:15:00,122.72,2.0,Medellin,Electrncs,WEB
7,1328,2024-01-24 18:00:00,,6.0,bogotá,Electronics,app
174,1041,1900-13-40 99:99:99,236.59,3.0,Barranquilla,Home,Web
